allowNameNumber,categoryId,categoryName,categorySlug,comparePrice,dimensions,id,images,isActive,isFeatured,isPreOrder,name,nameNumberPrice,price,selectedBadges,seoKeywords,seoTitle,sku,slug,stock,variants,weight
true,cat_jerseys_001,Jersey,jersey,950,,cmgeixhgb000myzz5k25c07ol,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759718387837-calcfm.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759718396070-elucd3.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759718396470-7r6q99.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759718396721-14jb0k.jpg,true,false,false,Real Madrid Kid Set,250,880,[],,,SKU-1759718448384-VIY4Z1,real-madrid-kid-set-1759718448384-6ahc,0,"::::::0::Kids Set::[{""size"":""16"",""price"":880,""stock"":10},{""size"":""18"",""price"":880,""stock"":10},{""size"":""20"",""price"":880,""stock"":10},{""size"":""22"",""price"":880,""stock"":10},{""size"":""24"",""price"":880,""stock"":10},{""size"":""26"",""price"":880,""stock"":10},{""size"":""28"",""price"":880,""stock"":10}]::::",
true,cat_jerseys_001,Jersey,jersey,950,,cmgeiz22k000tyzz50kdt37k4,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759718467109-sj0xlr.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759718475283-nww2uf.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759718475687-z6fdgt.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759718476034-muhl8s.jpg,true,false,false,Barcelona Home Kid Set,250,880,[],,,SKU-1759718521772-7CBK3O,barcelona-home-kid-set-1759718521772-ifix,0,"::::::0::Kids Set::[{""size"":""16"",""price"":880,""stock"":10},{""size"":""18"",""price"":880,""stock"":10},{""size"":""20"",""price"":880,""stock"":10},{""size"":""22"",""price"":880,""stock"":10},{""size"":""24"",""price"":880,""stock"":10},{""size"":""26"",""price"":880,""stock"":10},{""size"":""28"",""price"":880,""stock"":10}]::::",
true,cat_jerseys_001,Jersey,jersey,950,,cmgejdklv001fyzz5mspx709a,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719147702-3vust9.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719148444-92bwic.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719149020-1d67qo.jpg,true,false,false,FCB Kid Set,250,880,[],,,SKU-1759719198963-43AMWT,fcb-kid-set-1759719198963-lq5x,0,"::::::0::Kids Set::[{""size"":""16"",""price"":880,""stock"":10},{""size"":""18"",""price"":880,""stock"":10},{""size"":""20"",""price"":880,""stock"":10},{""size"":""22"",""price"":880,""stock"":10},{""size"":""24"",""price"":880,""stock"":10},{""size"":""26"",""price"":880,""stock"":10},{""size"":""28"",""price"":880,""stock"":10}]::::",
true,cat_jerseys_001,Jersey,jersey,950,,cmgejgbow001myzz55zz3jp8e,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719224335-shkcan.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719225014-ognif8.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719225453-fbpbg6.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719225694-557uin.jpg,true,false,false,PSG Kid Set,250,880,[],,,SKU-1759719327385-S7NWVW,psg-kid-set-1759719327385-2l1l,0,"::::::0::Kids Set::[{""size"":""16"",""price"":880,""stock"":10},{""size"":""18"",""price"":880,""stock"":10},{""size"":""20"",""price"":880,""stock"":10},{""size"":""22"",""price"":880,""stock"":10},{""size"":""24"",""price"":880,""stock"":10},{""size"":""26"",""price"":880,""stock"":10},{""size"":""28"",""price"":880,""stock"":10}]::::",
true,cat_jerseys_001,Jersey,jersey,950,,cmgeji3y3001tyzz5zbrlkis7,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719351708-4o2xdj.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719352436-dp1dbh.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719352797-io51u8.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719353038-fnyl2d.jpg,true,false,false,Real Madrid Away Kid Set,250,880,[],,,SKU-1759719410651-7ZT0D7,real-madrid-away-kid-set-1759719410651-haj0,0,"::::::0::Kids Set::[{""size"":""16"",""price"":880,""stock"":10},{""size"":""18"",""price"":880,""stock"":10},{""size"":""20"",""price"":880,""stock"":10},{""size"":""22"",""price"":880,""stock"":10},{""size"":""24"",""price"":880,""stock"":10},{""size"":""26"",""price"":880,""stock"":10},{""size"":""28"",""price"":880,""stock"":10}]::::",
true,cat_jerseys_001,Jersey,jersey,950,,cmgejjld10020yzz5qovnpn9r,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719432117-9w4ay2.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719432755-1ohhjy.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719433136-fgqlfc.jpg|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1759719433370-byeoku.jpg,true,false,false,LFC Home Kid Set,250,880,[],,,SKU-1759719479889-QHCLIN,lfc-home-kid-set-1759719479889-ulgy,0,"::::::0::Kids Set::[{""size"":""16"",""price"":880,""stock"":10},{""size"":""18"",""price"":880,""stock"":10},{""size"":""20"",""price"":880,""stock"":10},{""size"":""22"",""price"":880,""stock"":10},{""size"":""24"",""price"":880,""stock"":10},{""size"":""26"",""price"":880,""stock"":10},{""size"":""28"",""price"":880,""stock"":10}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmgkf6csd000814797lc7nzhz,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760074653637-82z1hy.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760074655773-0-i52vxa.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760074657095-1-bzkwn0.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760074658421-2-n2peyc.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760074664427-3-gnsk1g.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760074670075-4-8p90h2.webp,true,false,false,Real Madrid Terrace Icons Kit,250,850,[],,Real Madrid terrace Icons Kit,SKU-1760074941304-6M6ECJ,real-madrid-terrace-icons-kit-1760074941304-xl3d,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":1},{""size"":""M"",""price"":850,""stock"":0},{""size"":""L"",""price"":850,""stock"":3},{""size"":""XL"",""price"":850,""stock"":3},{""size"":""XXL"",""price"":850,""stock"":1},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmgkqkyrj0009l6nbjxyksn4u,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760094000886-b6kx79.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760094001775-0-oan1ud.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760094002560-1-vhcqpb.webp,true,false,false,Real Madrid Baseball Shirt,250,850,[],"Real Madrid, baseball shirt, jersey, football, sports apparel, fan gear, soccer",Real Madrid Baseball Shirt | Jersey | Sports Nation,SKU-1760094098400-EQGU2G,real-madrid-baseball-shirt-1760094098400-xmaw,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":10},{""size"":""M"",""price"":850,""stock"":0},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":0},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
true,cat_jerseys_001,Jersey,jersey,1350,,cmgkrafl3000fr6hjf08kj8zw,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/argentina-2011-away-retro-shir-1760095251419-kkv8cd.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760095261658-0-5kyxnf.webp,true,false,false,Argentina  2011 Away Retro Shirt,250,1199,[],"Argentina retro shirt, football jersey, soccer apparel, athletic wear, sports memorabilia, vintage jersey",Argentina 2011 Away Retro Shirt | Jersey | Sports Nation,SKU-1760095286992-SKD7PD,argentina-2011-away-retro-shirt-1760095286992-dso2,0,"::::::0::Retro::[{""size"":""S"",""price"":1199,""stock"":5},{""size"":""M"",""price"":1199,""stock"":5},{""size"":""L"",""price"":1199,""stock"":5},{""size"":""XL"",""price"":1199,""stock"":1},{""size"":""XXL"",""price"":1199,""stock"":0},{""size"":""3XL"",""price"":1449,""stock"":0},{""size"":""4XL"",""price"":1449,""stock"":0},{""size"":""5XL"",""price"":1449,""stock"":0}]::::",
true,cat_jerseys_001,Jersey,jersey,1150,,cmgkrm06d00073bjmf3o0h49i,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760095576320-q8vgh0.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760095585468-0-0bko72.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760095593834-1-z889gi.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760095595204-2-jat23w.webp,true,true,false,Ajax  Away 25-26 Kit,250,850,[],"Ajax jersey, football kit, soccer apparel, sports jersey, away kit, athletic wear",Ajax Away 25-26 Kit | Jersey | Sports Nation,SKU-1760095826893-VNJU6M,ajax-away-25-26-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
true,cat_jerseys_001,Jersey,jersey,1150,,cmgl8suvo0001rqytcmpkf1tx,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/real-20-21-home-kit-1760124622015-c0hbgh.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760124622792-0-eggekm.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760124623254-1-ajgxz7.webp,false,false,false,Real 20-21 Home kit,250,850,[],"Real Home Kit, sports equipment, soccer jersey, athletic wear, fan gear, football kit",Real 20-21 Home Kit | Sports Equipment | Sports Nation,SKU-1760124700080-6MHCPF,real-20-21-home-kit-1760124700080-wpgc,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":2},{""size"":""M"",""price"":850,""stock"":0},{""size"":""L"",""price"":850,""stock"":0},{""size"":""XL"",""price"":850,""stock"":3},{""size"":""XXL"",""price"":850,""stock"":0},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
true,cat_jerseys_001,Jersey,jersey,1150,,cmgm2c2qg0005vvjc2flksbxj,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/japan-dragon-ball-kit-1760174242627-p6r9kg.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760174243918-0-z96uri.webp,true,false,false,Japan Dragon Ball Kit,250,850,[],"Dragon Ball, sports equipment, anime, training, fitness, Japan, collectible",Japan Dragon Ball Kit | Sports Equipment | Sports Nation,SKU-1760174305586-1AE1YW,japan-dragon-ball-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":0},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
true,cat_jerseys_001,Jersey,jersey,1150,,cmgm2gy52000a1139tt2modsv,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/mexico-black-player--1760174481449-omwtsx.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760174482003-0-b30dg8.webp,true,true,false,Mexico black Player ,250,850,[],"Mexico black Player, sports equipment, athletic gear, premium quality, soccer, football",Mexico black Player | Sports Equipment | Sports Nation,SKU-1760174532930-SU47OK,mexico-black-player,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":10},{""size"":""M"",""price"":850,""stock"":10},{""size"":""L"",""price"":850,""stock"":10},{""size"":""XL"",""price"":850,""stock"":10},{""size"":""XXL"",""price"":850,""stock"":10},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
false,cat_tracksuit_1758732349709,Tracksuit,tracksuit,1450,,cmgo275960001liu2lr0kmo8i,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/fcb-travel-hoodie-1760294965937-1z75mk.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760294966845-0-fb7jjy.webp,true,true,false,Fcb Travel  Hoodie,250,1350,[],"Fcb hoodie, tracksuit, FCB, travel hoodie, sports apparel, soccer gear, fan gear",Fcb Travel Hoodie | Tracksuit | Sports Nation,SKU-1760295007909-SX3FHE,fcb-travel-hoodie,0,"::::::0::::[{""size"":""S"",""price"":1250,""stock"":20},{""size"":""M"",""price"":1250,""stock"":20},{""size"":""L"",""price"":1250,""stock"":20},{""size"":""XL"",""price"":1250,""stock"":20},{""size"":""XXL"",""price"":1250,""stock"":20}]::Upper::",
true,cat_jerseys_001,Jersey,jersey,1350,,cmgo2bb140003i9417o2wct00,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/ac-milan-97-98-retro-kit-1760295155651-2ecfmi.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760295157266-0-zgrb7b.webp,true,false,false,Ac Milan 97-98 Retro Kit,250,1150,[],"Ac Milan, retro kit, jersey, football, soccer, vintage, classic",Ac Milan 97-98 Retro Kit | Jersey | Sports Nation,SKU-1760295202027-3IYR6L,ac-milan-97-98-retro-kit,0,"::::::0::Retro::[{""size"":""S"",""price"":1250,""stock"":10},{""size"":""M"",""price"":1250,""stock"":10},{""size"":""L"",""price"":1250,""stock"":10},{""size"":""XL"",""price"":1250,""stock"":10},{""size"":""XXL"",""price"":1250,""stock"":10},{""size"":""3XL"",""price"":1500,""stock"":0},{""size"":""4XL"",""price"":1500,""stock"":0},{""size"":""5XL"",""price"":1500,""stock"":0}]::::",
false,cat_jerseys_001,Jersey,jersey,1150,,cmgo2i38o000fliu2aalgmr2j,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/liverpool-terrace-icons-kit--1760295480968-mxbz3b.webp,true,false,false,Liverpool Terrace Icons Kit,250,850,[],"Liverpool jersey, football jersey, soccer jersey, sports apparel, fan gear, Liverpool FC",Liverpool Terrace Icons Kit | Jersey | Sports Nation,SKU-1760295518537-P24I3K,liverpool-terrace-icons-kit,0,"::::850::0::Player Version::[{""size"":""S"",""price"":850,""stock"":0},{""size"":""M"",""price"":850,""stock"":0},{""size"":""L"",""price"":850,""stock"":0},{""size"":""XL"",""price"":850,""stock"":0},{""size"":""XXL"",""price"":850,""stock"":0},{""size"":""3XL"",""price"":850,""stock"":0},{""size"":""4XL"",""price"":850,""stock"":0},{""size"":""5XL"",""price"":850,""stock"":0}]::::",
true,cat_jerseys_001,Jersey,jersey,850,,cmgo2nexi0003hdqykmaixh97,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/scotland-anniversary-kit-1760295725709-00sk4i.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760295726616-0-holjfs.webp,false,false,false,Scotland Anniversary  Kit,250,790,[],"Scotland kit, anniversary jersey, football apparel, soccer jersey, sports nation, authentic sportswear, limited edition",Scotland Anniversary Kit | Jersey | Sports Nation,SKU-1760295766966-JHDS5E,scotland-anniversary-kit-1760295766966-fmxs,0,"::::::0::Fan Version::[{""size"":""S"",""price"":790,""stock"":4},{""size"":""M"",""price"":790,""stock"":4},{""size"":""L"",""price"":790,""stock"":4},{""size"":""XL"",""price"":790,""stock"":4},{""size"":""XXL"",""price"":790,""stock"":4},{""size"":""3XL"",""price"":1040,""stock"":0},{""size"":""4XL"",""price"":1040,""stock"":0},{""size"":""5XL"",""price"":1040,""stock"":0}]::::",
false,cat_tracksuit_1758732349709,Tracksuit,tracksuit,2650,,cmgo2vx9n000392487a7n7gg7,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/tracksuit--1760296132878-n7z1bn.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760296134044-0-wuluuu.webp,true,false,true,Tracksuit ,250,2450,[],"tracksuit, athletic wear, sportswear, gym wear, training apparel, fitness clothing",Tracksuit | Sports Nation,SKU-1760296163973-7UW3W2,tracksuit-1760296163973-4wcb,0,"::::::0::::[{""size"":""S"",""price"":2450,""stock"":15},{""size"":""M"",""price"":2450,""stock"":15},{""size"":""L"",""price"":2450,""stock"":15},{""size"":""XL"",""price"":2450,""stock"":15},{""size"":""XXL"",""price"":2450,""stock"":15}]::Upper:: ;; ::::::0::::[{""size"":""S"",""price"":3850,""stock"":15},{""size"":""M"",""price"":3850,""stock"":15},{""size"":""L"",""price"":3850,""stock"":15},{""size"":""XL"",""price"":3850,""stock"":15},{""size"":""XXL"",""price"":3850,""stock"":15}]::Set::",
false,cat_sneakers_001,Sneaker,sneaker,4000,,cmgo73tcu0001670lcpqx53ln,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/-nike-dunk-low-gs-year-of-the--angle1-1760303166892-68lh.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/-nike-dunk-low-gs-year-of-the--angle2-1760303179651-9yfo.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/-nike-dunk-low-gs-year-of-the--angle3-1760303190690-yfzz.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760303192581-0-r7cpmz.webp,true,false,false, Nike Dunk Low GS Year of the Dragon  OEM,250,2600,[],"Nike Dunk Low, sneaker, Year of the Dragon, athletic shoes, sports footwear, casual shoes",Nike Dunk Low GS OEM | Sneaker | Sports Nation,SKU-1760303250499-ZOKGP8,nike-dunk-low-gs-year-of-the-dragon-oem-1760303250498-h57b,10,Size::25::2600::0:::::::: ;; Size::26::2600::0:::::::: ;; Size::27::2600::0:::::::: ;; Size::28::2600::0:::::::: ;; Size::29::2600::0:::::::: ;; Size::30::2600::0:::::::: ;; Size::31::2600::0:::::::: ;; Size::32::2600::0:::::::: ;; Size::33::2600::0:::::::: ;; Size::34::2600::0:::::::: ;; Size::35::2600::0:::::::: ;; Size::36::2600::0:::::::: ;; Size::37::2600::0:::::::: ;; Size::38::2600::0:::::::: ;; Size::39::2600::0:::::::: ;; Size::40::2600::0:::::::: ;; Size::41::2600::2:::::::: ;; Size::42::2600::2:::::::: ;; Size::43::2600::2:::::::: ;; Size::44::2600::2:::::::: ;; Size::45::2600::2:::::::: ;; Size::46::2600::0::::::::,
false,cat_sneakers_001,Sneaker,sneaker,4200,,cmgo79yn700055f55gjq3lmav,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/dior-x-air-jordan-1-low-oem-angle2-1760303467477-u4lo.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/dior-x-air-jordan-1-low-oem-angle3-1760303477956-3wdo.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760303480800-0-7gss3t.webp,true,false,false,Dior x Air Jordan 1 Low OEM,250,2600,[],"Dior Air Jordan, luxury sneaker, designer shoes, premium footwear, high fashion, limited edition",Dior x Air Jordan 1 Low | Sneaker | Sports Nation,SKU-1760303537413-H4V81H,dior-x-air-jordan-1-low-oem-1760303537413-y1qb,8,Size::37::2600::0:::::::: ;; Size::38::2600::0:::::::: ;; Size::25::2600::0:::::::: ;; Size::26::2600::0:::::::: ;; Size::27::2600::0:::::::: ;; Size::28::2600::0:::::::: ;; Size::29::2600::0:::::::: ;; Size::30::2600::0:::::::: ;; Size::31::2600::0:::::::: ;; Size::32::2600::0:::::::: ;; Size::33::2600::0:::::::: ;; Size::34::2600::0:::::::: ;; Size::35::2600::0:::::::: ;; Size::36::2600::0:::::::: ;; Size::39::2600::0:::::::: ;; Size::40::2600::0:::::::: ;; Size::41::2600::2:::::::: ;; Size::42::2600::2:::::::: ;; Size::43::2600::2:::::::: ;; Size::44::2600::0:::::::: ;; Size::45::2600::2:::::::: ;; Size::46::2600::0::::::::,
false,cat_sneakers_001,Sneaker,sneaker,4000,,cmgo7ilyp0007ap9x3tb2s20b,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-dunk-low-black-myth-wukon-angle1-1760303864177-aaiw.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-dunk-low-black-myth-wukon-angle2-1760303877656-3con.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-dunk-low-black-myth-wukon-angle3-1760303895541-d4n0.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760303898764-0-viuj68.webp,true,true,false,Nike Dunk Low Black Myth Wukong ,250,2600,[],"Nike Dunk Low, Black Myth Wukong, sneaker, athletic footwear, premium sneakers, limited edition",Nike Dunk Low Black Myth Wukong | Sneaker,SKU-1760303940870-UYZO3L,nike-dunk-low-black-myth-wukong-1760303940870-bkyo,10,Size::25::2600::0:::::::: ;; Size::26::2600::0:::::::: ;; Size::27::2600::0:::::::: ;; Size::28::2600::0:::::::: ;; Size::29::2600::0:::::::: ;; Size::30::2600::0:::::::: ;; Size::31::2600::0:::::::: ;; Size::32::2600::0:::::::: ;; Size::33::2600::0:::::::: ;; Size::34::2600::0:::::::: ;; Size::35::2600::0:::::::: ;; Size::36::2600::0:::::::: ;; Size::37::2600::0:::::::: ;; Size::38::2600::0:::::::: ;; Size::39::2600::0:::::::: ;; Size::40::2600::2:::::::: ;; Size::41::2600::2:::::::: ;; Size::42::2600::2:::::::: ;; Size::43::2600::2:::::::: ;; Size::44::2600::2:::::::: ;; Size::45::2600::0:::::::: ;; Size::46::2600::0::::::::,
false,cat_sneakers_001,Sneaker,sneaker,4000,,cmgo7tyli0001alfci3d8gqvr,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-dunk-low-sneakers-angle1-1760304428152-5dsk.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-dunk-low-sneakers-angle2-1760304441622-mpes.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/nike-dunk-low-sneakers-angle3-1760304451231-gq0e.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760304452009-0-p6xrz5.webp,true,false,false,Nike Dunk Low Sneakers,250,2300,[],"Nike Dunk Low, sneakers, athletic shoes, footwear, street style, premium sneakers",Nike Dunk Low | Sneakers | Sports Nation,SKU-1760304470467-EDBXP8,nike-dunk-low-sneakers-1760304470467-20dq,10,Size::25::2300::0:::::::: ;; Size::26::2300::0:::::::: ;; Size::27::2300::0:::::::: ;; Size::28::2300::0:::::::: ;; Size::29::2300::0:::::::: ;; Size::30::2300::0:::::::: ;; Size::31::2300::0:::::::: ;; Size::32::2300::0:::::::: ;; Size::33::2300::0:::::::: ;; Size::34::2300::0:::::::: ;; Size::35::2300::0:::::::: ;; Size::36::2300::0:::::::: ;; Size::37::2300::0:::::::: ;; Size::38::2300::0:::::::: ;; Size::39::2300::0:::::::: ;; Size::40::2300::2:::::::: ;; Size::41::2300::2:::::::: ;; Size::42::2300::2:::::::: ;; Size::43::2300::2:::::::: ;; Size::44::2300::2:::::::: ;; Size::45::2300::0:::::::: ;; Size::46::2300::0::::::::,
false,cat_sneakers_001,Sneaker,sneaker,7700,,cmgo808w80005saxw0j9pr2d1,https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/louis-vuitton-lv-trainer-sneak-angle1-1760304693407-u8pf.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/louis-vuitton-lv-trainer-sneak-angle2-1760304709488-7o8o.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/louis-vuitton-lv-trainer-sneak-angle3-1760304720738-0ly6.webp|https://kebgbomwiyfumhrslfgg.supabase.co/storage/v1/object/public/product-images/products/product-1760304726858-0-8zvt8n.webp,true,true,false,Louis Vuitton LV Trainer Sneaker 1:1,250,4600,[],"LV trainer, sneakers, luxury footwear, athletic shoes, designer sneakers, LV sneakers",LV Trainer Sneaker | Sneakers | Sports Nation,SKU-1760304763760-IAB2FD,louis-vuitton-lv-trainer-sneaker-1-1-1760304763760-fwuy,2,Size::25::4600::0:::::::: ;; Size::26::4600::0:::::::: ;; Size::27::4600::0:::::::: ;; Size::28::4600::0:::::::: ;; Size::29::4600::0:::::::: ;; Size::30::4600::0:::::::: ;; Size::31::4600::0:::::::: ;; Size::32::4600::0:::::::: ;; Size::33::4600::0:::::::: ;; Size::34::4600::0:::::::: ;; Size::35::4600::0:::::::: ;; Size::36::4600::0:::::::: ;; Size::37::4600::0:::::::: ;; Size::38::4600::0:::::::: ;; Size::39::4600::0:::::::: ;; Size::40::4600::0:::::::: ;; Size::41::4600::0:::::::: ;; Size::42::4600::0:::::::: ;; Size::43::4600::0:::::::: ;; Size::44::4600::1:::::::: ;; Size::45::4600::1:::::::: ;; Size::46::4600::0::::::::,
